timestamp,original_timestamp,0
158.44100002837877,12064.279383989027,"2026-05-17 16:45:09.504,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
162.4502842185011,12068.28866817915,"2026-05-17 16:45:13.513,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
162.45052201850012,12068.288905979149,"2026-05-17 16:45:13.513,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
166.4586381086301,12072.297022069279,"2026-05-17 16:45:17.522,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
166.9698505073684,12072.808234468017,"2026-05-17 16:45:18.033,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
170.97713639749963,12076.815520358148,"2026-05-17 16:45:22.040,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
170.9773379974995,12076.815721958148,"2026-05-17 16:45:22.040,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
174.98826508761886,12080.826649048267,"2026-05-17 16:45:26.051,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
175.49766188636386,12081.336045847012,"2026-05-17 16:45:26.561,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
179.5082655764836,12085.346649537132,"2026-05-17 16:45:30.571,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
179.50850057648495,12085.346884537134,"2026-05-17 16:45:30.571,BCI,TrainBCI,Train_End,Training Complete,Train_End"
180.2529553746499,12086.091339335298,"2026-05-17 16:45:31.316,BCI,TrainBCI,Hover_Enter,Button: NextTrainBCI,Hovering"
180.2532633746505,12086.091647335299,"2026-05-17 16:45:31.316,BCI,TrainBCI,Dwell_Start,Button: NextTrainBCI,Dwell_Started"
182.25134436972803,12088.089728330377,"2026-05-17 16:45:33.314,BCI,TrainBCI,Dwell,Button: NextTrainBCI,Dwelling_Completed"
182.2515603697284,12088.089944330377,"2026-05-17 16:45:33.314,BCI,TrainBCI,Flicker,NextTrainBCI,Flicker_Start"
184.26060636477814,12090.098990325427,"2026-05-17 16:45:35.324,BCI,TrainBCI,Flicker,NextTrainBCI,Flicker_End"
184.293278564699,12090.131662525348,"2026-05-17 16:45:35.356,BCI,TrainBCI,BCI_Command_Received,100,FlickerDetected"
184.2936042646961,12090.131988225345,"2026-05-17 16:45:35.356,BCI,TrainBCI,Action_Executed,Button: NextTrainBCI; Action: ButtonAction,Execution_Proceeding"
184.30428646467226,12090.14267042532,"2026-05-17 16:45:35.367,BCI,Test3D,Hover_Enter,Button: StartTestBCI,Hovering"
184.30450986467076,12090.14289382532,"2026-05-17 16:45:35.367,BCI,Test3D,Dwell_Start,Button: StartTestBCI,Dwell_Started"
185.02634256289275,12090.864726523541,"2026-05-17 16:45:36.089,BCI,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit"
186.3163316597147,12092.154715620363,"2026-05-17 16:45:37.379,BCI,Test3D,Hover_Enter,Button: StartTestBCI,Hovering"
