%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
182.0, -18768.357487721147, 7001.773357602759, 1013.0034104589714, -18590.214084412346, -5625.330582300495, -15440.607421470575, -5989.664016921999, -9269.40253608257, -7085.793565010258, 4590.198944830769, -26059.720046486862, 10869.72038384919, 6085.44124191299, 11037.403170752905, -13149.665373523876, 2336.6066618688897, 0.094, -0.114, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604627214727E9, 0.0, 2026-05-22 16:34:22.721
184.0, -18705.23616137936, 7040.151302832521, 1036.0033555034825, -18544.5271187457, -5585.0303870475755, -15396.395670937976, -5969.6592056345, -9258.87486444412, -7030.048314338722, 4675.023815038659, -25920.669844230397, 10913.64156170387, 6173.730632511453, 11080.206761384818, -13022.930982462285, 2457.3731371609138, 0.096, -0.112, 1.008, 192.0, 1.5, 0.0, 126.0, 64.0, 15.5, 64.0, 0.0, 0.0, 0.0, 1.7794604627304845E9, 0.0, 2026-05-22 16:34:22.730
186.0, -18804.81318292775, 6957.203979158876, 1029.2978321668902, -18657.090503822626, -5633.153692859852, -15497.939645998436, -6014.742674200854, -9316.408254672082, -7063.553579277227, 4619.680895767319, -26012.647272663984, 10898.218858029706, 6122.008695841872, 11065.186389110851, -13101.363253755959, 2382.919476380286, 0.096, -0.112, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604627384686E9, 0.0, 2026-05-22 16:34:22.738
188.0, -18733.533469859776, 7027.477863726362, 1014.1657011706474, -18544.035380367684, -5598.217916276207, -15381.352946919555, -5967.826362589164, -9236.277250799805, -7067.196913623442, 4612.282468352612, -25999.973833557826, 10871.575578638982, 6116.934849850518, 11054.837531428044, -13084.934721581307, 2396.7999096870317, 0.096, -0.112, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604627454672E9, 0.0, 2026-05-22 16:34:22.745
190.0, -18770.43619995549, 6970.391508387507, 1028.850797277784, -18619.092538248606, -5613.171233316807, -15443.468444760854, -5992.927371612474, -9274.811658240755, -7053.092962872143, 4638.0987331984925, -25960.81357727213, 10904.186773799274, 6145.634489731132, 11066.259272844705, -13042.421703627313, 2438.731782285188, 0.096, -0.112, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604627544675E9, 0.0, 2026-05-22 16:34:22.754
192.0, -18790.061031587247, 6978.348729413597, 1007.9295644676167, -18601.121735706536, -5631.097332369964, -15433.76778766725, -5990.580438444667, -9276.041004185798, -7092.834364513679, 4581.302950537557, -26061.48583429883, 10873.29666296204, 6073.840686540686, 11040.7559324212, -13140.903489697397, 2354.331595221948, 0.096, -0.112, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460462762467E9, 0.0, 2026-05-22 16:34:22.762
194.0, -18743.7258653314, 7000.991046546823, 1019.2842506509127, -18560.218043353325, -5601.436567477771, -15390.070127257124, -5977.728185382865, -9245.419114282025, -7058.211512352409, 4641.004459977682, -25940.451138073342, 10894.39670972785, 6152.02708864535, 11064.71700247729, -13030.575279066, 2456.5014191271566, 0.094, -0.116, 1.01, 192.0, 1.0, 120.0, 126.0, 48.0, 15.5, 72.0, 0.0, 0.0, 0.0, 1.7794604627695463E9, 0.0, 2026-05-22 16:34:22.769
196.0, -18830.92002045155, 6925.151577609966, 1007.5272330674212, -18665.941794626928, -5653.2926146140835, -15503.952265256914, -6034.300450599248, -9326.779464099343, -7092.812012769225, 4589.684854708297, -26033.076767096136, 10880.181000254273, 6089.106928003661, 11047.841435413533, -13114.059044606573, 2380.9078193793084, 0.094, -0.116, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460462777471E9, 0.0, 2026-05-22 16:34:22.777
198.0, -18732.3711791481, 7024.482729969351, 1006.8343289893066, -18534.088854085072, -5606.175137302296, -15383.409307409443, -5979.449269705924, -9248.727172461411, -7081.144402163554, 4599.3855118019, -26007.729888883816, 10872.492000161648, 6100.059282786761, 11050.791865681633, -13097.384643242913, 2390.51906949509, 0.094, -0.116, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604627864676E9, 0.0, 2026-05-22 16:34:22.786
200.0, -18775.510045946845, 6967.977519986334, 1013.7410180259965, -18626.06628251866, -5623.385980532883, -15466.289575849722, -6019.481244025379, -9315.044798260307, -7056.244558840342, 4636.087076197515, -25952.36461786802, 10916.949619883255, 6153.099972379205, 11068.695612990334, -13046.467369373724, 2438.5976718184556, 0.094, -0.116, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604627934678E9, 0.0, 2026-05-22 16:34:22.793
202.0, -18791.536246721298, 6985.724805083848, 988.2600293469465, -18608.63192184352, -5629.957393402743, -15449.525767508241, -6007.321895041692, -9287.395690369092, -7102.4456146294615, 4567.780145142096, -26068.571337291163, 10869.541569893549, 6078.176924965015, 11036.911432374887, -13156.527359071657, 2330.9069670327863, 0.093, -0.119, 1.01, 192.0, 1.0, 112.0, 126.0, 24.0, 15.5, 72.0, 0.0, 0.0, 0.0, 1.7794604628014646E9, 0.0, 2026-05-22 16:34:22.801
204.0, -18718.22252490789, 7025.242689280831, 1004.1297679102145, -18551.52321476021, -5587.444375448749, -15391.277121457711, -5977.638778405044, -9267.815562226244, -7052.4894657718505, 4647.531169358632, -25933.5220972922, 10909.886468635377, 6163.940568440029, 11077.435145072359, -13029.971781965707, 2453.953320259252, 0.093, -0.119, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604628104606E9, 0.0, 2026-05-22 16:34:22.810
206.0, -18815.273799332834, 6948.0397639322, 994.049131160871, -18666.299422538214, -5642.11674238643, -15501.560628600197, -6030.2547848528375, -9331.138054268129, -7077.992806195356, 4600.927782169317, -26024.404290247476, 10895.335482994973, 6116.331352750225, 11054.32344130557, -13108.202887559282, 2377.532705966557, 0.093, -0.119, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604628184636E9, 0.0, 2026-05-22 16:34:22.818
208.0, -18727.364388390113, 7033.691648684937, 988.6400090026867, -18540.257935554735, -5597.4132534758155, -15376.14499046147, -5970.977958557362, -9235.919622888521, -7077.523419561794, 4605.420482804833, -26007.975758072826, 10871.307357705517, 6116.68898066151, 11059.307880319106, -13096.82584963153, 2394.5870869859564, 0.093, -0.119, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460462827468E9, 0.0, 2026-05-22 16:34:22.827
210.0, -18778.929862848505, 6974.973616000845, 1000.1064539082593, -18625.954523796383, -5623.4753875107035, -15457.460636789876, -6009.758235187321, -9291.664873560057, -7055.39519255104, 4639.328079143534, -25958.488995848777, 10910.959352369233, 6153.859931690685, 11079.133877650962, -13045.238023428683, 2446.756058544643, 0.093, -0.119, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460462835464E9, 0.0, 2026-05-22 16:34:22.835
212.0, -18795.62661595662, 6975.219485189854, 982.8285554443069, -18612.655235845476, -5643.346088331472, -15444.653087216984, -6007.344246786148, -9279.036137942809, -7104.16669895252, 4569.300063765057, -26078.78608450724, 10862.85839830141, 6076.701709830965, 11044.354563278504, -13157.913167227885, 2337.3219176914595, 0.0915, -0.1185, 1.01, 192.0, 1.0, 104.0, 126.0, 40.0, 15.5, 72.0, 0.0, 0.0, 0.0, 1.779460462842464E9, 0.0, 2026-05-22 16:34:22.842
214.0, -18729.554859346732, 7018.157186288498, 1006.2531836334687, -18554.4289415394, -5596.787404631067, -15383.766935320727, -5974.218961503382, -9236.25489905535, -7062.190122865453, 4641.317384400057, -25947.938972465872, 10897.123622551397, 6156.989175914428, 11078.932711950865, -13035.112683190428, 2457.306081927548, 0.0915, -0.1185, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604628494666E9, 0.0, 2026-05-22 16:34:22.849
216.0, -18825.86852620465, 6941.4907028067955, 990.5399072813877, -18666.500588238312, -5643.59195752048, -15494.2069046744, -6020.107092870127, -9312.31788543676, -7083.066652186711, 4602.335942070001, -26027.53353447122, 10889.568732925503, 6120.980515596929, 11065.566368766591, -13107.554686970077, 2385.668740948289, 0.0915, -0.1185, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604628584619E9, 0.0, 2026-05-22 16:34:22.858
218.0, -18741.84831879715, 7021.644058423527, 979.9004769206616, -18538.38038902049, -5599.402558732339, -15367.696031057363, -5969.078060278662, -9216.004218578842, -7089.816879012214, 4599.407863546356, -26018.1905052889, 10862.187845967752, 6108.284724746314, 11061.43129604236, -13101.25149503368, 2395.2576393196155, 0.0915, -0.1185, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604628654633E9, 0.0, 2026-05-22 16:34:22.865
220.0, -18777.61110992564, 6980.0474619922, 995.8149189728402, -18619.249000459793, -5614.06530309502, -15448.251718074289, -6010.428787520979, -9281.36071936616, -7062.011308909811, 4639.73041054373, -25958.600754571053, 10899.8728871194, 6162.063021905783, 11079.424450328881, -13044.43336062829, 2448.812419034531, 0.0915, -0.1185, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604628734636E9, 0.0, 2026-05-22 16:34:22.873
222.0, -18807.718909706942, 6975.800630545692, 975.2960175628684, -18611.135317222514, -5634.2712800826175, -15448.430532029932, -6011.5910782326555, -9288.066242702753, -7102.110338462632, 4577.0561190910485, -26076.752075761808, 10854.834122041955, 6081.596741866678, 11043.192272566828, -13159.522492828668, 2335.0420397570183, 0.09175, -0.11524999999999999, 1.014, 192.0, 1.0, 112.0, 126.0, 64.0, 15.5, 104.0, 0.0, 0.0, 0.0, 1.7794604628824615E9, 0.0, 2026-05-22 16:34:22.882
224.0, -18742.563574619722, 7016.927840343456, 1001.4922620644883, -18548.5280810032, -5586.460898692715, -15387.209103966845, -5981.036243562251, -9257.69022198799, -7061.497218787339, 4642.904358256383, -25943.245106130256, 10889.993416070154, 6167.628606275154, 11076.608130527513, -13041.035895471085, 2447.3819073893915, 0.09175, -0.11524999999999999, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604628894615E9, 0.0, 2026-05-22 16:34:22.889
226.0, -18838.63137228863, 6937.959127182857, 992.0598259043487, -18663.12547482556, -5638.16048361784, -15502.54410535623, -6032.467607553913, -9335.295478736816, -7089.660416801026, 4603.498232781677, -26028.606418205076, 10883.667872389302, 6113.760902137864, 11060.537226264147, -13113.232030061727, 2376.2810082770598, 0.09175, -0.11524999999999999, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604628974626E9, 0.0, 2026-05-22 16:34:22.897
228.0, -18754.61116488113, 7023.34279100213, 988.371788069223, -18539.63208670999, -5593.144070284852, -15383.476362642808, -5978.42108946098, -9255.052716142263, -7084.005425453834, 4609.19792761778, -26011.283816252213, 10870.100363504931, 6117.40423648408, 11059.643156485934, -13105.006588102173, 2380.8407641459426, 0.09175, -0.11524999999999999, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604629064603E9, 0.0, 2026-05-22 16:34:22.906
230.0, -18788.3846507531, 6980.315682925664, 1005.7837969999072, -18618.86902080405, -5601.861250622422, -15447.268241318256, -6006.7183979413985, -9282.657120544567, -7056.199855351431, 4641.742067544707, -25951.09056843407, 10905.30436102204, 6166.466315563478, 11081.771383496689, -13045.193319939772, 2439.6035003189445, 0.09175, -0.11524999999999999, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604629144664E9, 0.0, 2026-05-22 16:34:22.914
232.0, -18808.903552163072, 6977.789935802214, 978.984055397994, -18613.437546901412, -5621.8884136543775, -15445.502453506286, -5993.530868712767, -9277.225646641928, -7088.967512722911, 4576.899656879861, -26069.376000091554, 10853.135389463352, 6086.894105302586, 11040.912394632387, -13157.823760250063, 2333.432714156236, 0.092875, -0.114625, 1.013, 192.0, 1.0, 120.0, 126.0, 56.0, 15.5, 80.0, 0.0, 0.0, 0.0, 1.7794604629214592E9, 0.0, 2026-05-22 16:34:22.921
234.0, -18740.462510640922, 7028.863671882591, 999.212384130047, -18551.813787438132, -5580.738852112157, -15381.777630064205, -5967.267568977782, -9253.711611474946, -7045.113390101599, 4646.391230391411, -25939.2217921283, 10893.122660293897, 6167.807420230797, 11085.839400987554, -13033.212784911728, 2454.065078981528, 0.092875, -0.114625, 1.013, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460462929464E9, 0.0, 2026-05-22 16:34:22.929
236.0, -18838.720779266452, 6937.355630082564, 988.5058985359549, -18673.407277275, -5628.705695713245, -15495.59271283063, -6019.972982403396, -9301.45493763148, -7078.350434106641, 4605.331075827012, -26022.66085417996, 10888.898180591845, 6117.203070783981, 11063.37589780997, -13110.12513758244, 2374.3587582539035, 0.092875, -0.114625, 1.013, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604629384553E9, 0.0, 2026-05-22 16:34:22.938
238.0, -18759.595603894664, 7027.656677682005, 983.6108665002427, -18542.649572211456, -5579.174230000285, -15375.250920683256, -5958.997423529318, -9233.237413553883, -7088.676940044992, 4599.430215290811, -26017.38584248851, 10859.729154077668, 6111.525727692334, 11059.263176830194, -13105.475974735735, 2385.4228717592805, 0.092875, -0.114625, 1.013, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77946046294546E9, 0.0, 2026-05-22 16:34:22.945
240.0, -18797.750031679872, 6972.0455374772, 997.9830381850051, -18623.227610972837, -5595.692169152757, -15444.429569772432, -5993.419109990491, -9262.808771468255, -7058.569140263694, 4647.419410636355, -25951.403492856443, 10910.221744802207, 6160.453696305, 11086.778174254678, -13037.34785763596, 2443.29153815407, 0.092875, -0.114625, 1.013, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604629534621E9, 0.0, 2026-05-22 16:34:22.953
242.0, -18821.040549402303, 6964.535351340217, 971.2950553053685, -18620.277180704736, -5626.604631734447, -15446.351819795587, -5998.112976326105, -9271.525951805825, -7106.044245486766, 4563.041575317571, -26085.73747703284, 10846.876901015867, 6073.4607068849455, 11055.485732017247, -13158.539016072633, 2333.633879856334, 0.0934375, -0.11331250000000001, 1.0114999999999998, 192.0, 1.0, 120.0, 126.0, 64.0, 15.5, 72.0, 0.0, 0.0, 0.0, 1.7794604629624548E9, 0.0, 2026-05-22 16:34:22.962
244.0, -18752.890080558074, 7010.490537940328, 1003.213346387547, -18547.365790291526, -5578.727195111179, -15369.819446780617, -5963.959510798396, -9214.283134255784, -7059.664375742004, 4636.198834919791, -25948.631876543986, 10876.24709323014, 6155.938643925028, 11072.33894733655, -13036.789064024577, 2453.81920979252, 0.0934375, -0.11331250000000001, 1.0114999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460462969458E9, 0.0, 2026-05-22 16:34:22.969
246.0, -18859.06086672078, 6918.960144395846, 992.305695093357, -18671.440323762934, -5639.54629177407, -15494.788050030238, -6030.947688930952, -9309.322751679749, -7089.21338191192, 4593.238782076691, -26028.62876994953, 10873.721346106691, 6112.73272189292, 11058.726734963268, -13104.850125890986, 2388.306246794015, 0.0934375, -0.11331250000000001, 1.0114999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604629774594E9, 0.0, 2026-05-22 16:34:22.977
248.0, -18779.04162157078, 7000.476956424351, 984.3037705783571, -18542.202537322348, -5590.148936527841, -15378.782496307194, -5975.940045826441, -9240.680544457502, -7101.059806473232, 4586.577962229009, -26033.188525818412, 10845.088761459441, 6093.107890261161, 11052.647060471423, -13113.544954484101, 2375.4539937322133, 0.0934375, -0.11331250000000001, 1.0114999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604629854627E9, 0.0, 2026-05-22 16:34:22.985
250.0, -18817.28545633381, 6951.146656411488, 999.8158812303402, -18621.5959336276, -5606.376303002394, -15451.045686131203, -6009.244145064848, -9289.183829925518, -7080.987939952367, 4621.670201023841, -25974.470493134322, 10884.070203789497, 6151.222425844959, 11076.33990959405, -13050.423628142313, 2434.2167299052157, 0.0934375, -0.11331250000000001, 1.0114999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77946046299446E9, 0.0, 2026-05-22 16:34:22.994
252.0, -18842.498224079398, 6954.454714590874, 980.0792908763041, -18620.612456871564, -5638.942794673776, -15458.310003079177, -6017.871918424597, -9294.54824859479, -7122.450425916962, 4552.715069379219, -26088.553796834207, 10840.886633501845, 6071.225532439415, 11043.840473156033, -13165.624519064966, 2328.0682954869626, 0.094, -0.11800000000000001, 1.012, 192.0, 1.0, 120.0, 126.0, 40.0, 15.5, 80.0, 0.0, 0.0, 0.0, 1.779460463001457E9, 0.0, 2026-05-22 16:34:23.001
254.0, -18768.871577843616, 7007.227183249854, 1000.8664132197397, -18553.870147928017, -5591.668855150802, -15391.366528435532, -5991.13923205605, -9259.478361544414, -7078.573951551194, 4625.782922003618, -25964.501615107252, 10872.648462372836, 6152.295309578813, 11075.579950282568, -13055.072790989017, 2431.109837425928, 0.094, -0.11800000000000001, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604630094578E9, 0.0, 2026-05-22 16:34:23.009
0.0, -18861.54191035532, 6922.826996186614, 995.144366639181, -18666.96997487187, -5644.955413932254, -15501.091241966635, -6034.523968043801, -9319.984533784931, -7103.093815218665, 4586.689720951285, -26038.10590959858, 10876.180037996774, 6110.7881201253085, 11064.962871666297, -13120.16107084287, 2369.1284500513616, 0.094, -0.11800000000000001, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460463018453E9, 0.0, 2026-05-22 16:34:23.018
2.0, -18775.3312319912, 7012.39043621903, 995.2561253614576, -18544.57182223461, -5594.373416229894, -15386.315034188634, -5980.4774499508685, -9246.603756738157, -7107.564164109727, 4585.281561050601, -26030.394557761498, 10861.159665722807, 6102.719140376943, 11052.42354302687, -13118.998780131196, 2369.8437058739314, 0.094, -0.11800000000000001, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604630254564E9, 0.0, 2026-05-22 16:34:23.025
4.0, -18801.25925555936, 6961.964900727857, 1015.596212815787, -18622.311189450167, -5615.1381868288745, -15454.309040821678, -6013.7591974448205, -9286.389861868603, -7074.103602660132, 4622.921898713338, -25966.468568619322, 10896.58718068447, 6155.893940436118, 11080.229113129273, -13057.911462534841, 2425.05251467854, 0.094, -0.11800000000000001, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604630334551E9, 0.0, 2026-05-22 16:34:23.033
6.0, -18821.264066846856, 6972.917255510957, 1004.1297679102145, -18615.426852157932, -5636.26058533914, -15455.001944899792, -6014.519156756301, -9293.40830962757, -7117.801263070258, 4555.889017091873, -26082.787046764737, 10855.236453442152, 6066.755183548354, 11037.09024633053, -13175.4592866253, 2315.327801147437, 0.10200000000000001, -0.116, 1.008, 192.0, 1.5, 24.0, 126.0, 48.0, 15.5, 64.0, 0.0, 0.0, 0.0, 1.7794604630414572E9, 0.0, 2026-05-22 16:34:23.041
8.0, -18749.64907761205, 7022.940459601934, 1013.7857215149071, -18553.512520016735, -5596.697997653246, -15391.724156346818, -5981.684444151455, -9248.481303272403, -7071.3319863476745, 4634.857730252473, -25947.938972465872, 10892.67562540479, 6154.9328154245395, 11075.445839815837, -13052.077657232006, 2436.72012528421, 0.10200000000000001, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77946046305046E9, 0.0, 2026-05-22 16:34:23.050
10.0, -18843.548756068798, 6934.405199814463, 1006.0073144444602, -18672.066172607683, -5647.391754077882, -15505.74040481334, -6033.607546521133, -9320.208051229483, -7102.892649518568, 4585.259209306146, -26038.619999721053, 10879.085764775964, 6103.344989221691, 11050.098961603519, -13127.045408135105, 2369.5531331960124, 0.10200000000000001, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604630574498E9, 0.0, 2026-05-22 16:34:23.057
12.0, -18770.65971740004, 7007.383645461041, 998.4300730741112, -18553.266650827725, -5599.849593621444, -15392.171191235924, -5976.454135948913, -9244.54739624827, -7102.624428585104, 4579.961845870238, -26028.561714716165, 10854.811770297501, 6098.226439741426, 11045.628612712457, -13123.491480766712, 2366.1556680388057, 0.10200000000000001, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604630654547E9, 0.0, 2026-05-22 16:34:23.065
14.0, -18803.427374771523, 6967.776354286237, 1005.6496865331753, -18627.429738930434, -5616.903974640843, -15460.701639735895, -6015.435578278969, -9286.12164093514, -7070.30380610273, 4611.947192185783, -25963.205213928846, 10887.91470383581, 6161.481876549945, 11060.134894863952, -13057.352668923459, 2427.8464827354533, 0.10200000000000001, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604630744505E9, 0.0, 2026-05-22 16:34:23.074
16.0, -18828.97541868394, 6958.053345448178, 978.6711309756197, -18628.435567430923, -5645.35774533245, -15462.57918627014, -6017.179014346482, -9276.823315241732, -7118.963553781933, 4536.0853715044705, -26093.001793980813, 10835.455159599205, 6061.882503257097, 11018.98533332173, -13176.666280825888, 2320.3569436498815, 0.096, -0.116, 1.006, 192.0, 1.5, 0.0, 126.0, 48.0, 15.5, 56.0, 0.0, 0.0, 0.0, 1.7794604630814533E9, 0.0, 2026-05-22 16:34:23.081
18.0, -18754.38764743658, 7014.603258920105, 1003.1015876652704, -18559.167511363925, -5595.602762174936, -15395.255731970756, -5989.664016921999, -9251.565844007237, -7075.422355582996, 4612.058950908059, -25958.913678993427, 10874.704822862725, 6147.176760098549, 11051.708287204301, -13053.77638981061, 2434.395543860858, 0.096, -0.116, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604630894594E9, 0.0, 2026-05-22 16:34:23.089
20.0, -18857.071561464258, 6930.18072011241, 989.7575962254521, -18681.342146556635, -5654.968995448232, -15512.177707216468, -6046.392744349569, -9319.51514715137, -7106.111300720132, 4569.121249809415, -26035.133127586025, 10869.563921638004, 6102.048588043283, 11030.27296427166, -13126.508966268178, 2365.4180604717803, 0.096, -0.116, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460463097469E9, 0.0, 2026-05-22 16:34:23.097
22.0, -18760.62378413961, 7025.15328230301, 984.6390467451868, -18554.473645028313, -5613.282992039084, -15394.361662192543, -5996.6154094476, -9261.713535989946, -7109.1958414549645, 4564.740307896174, -26035.91543864196, 10847.703915560713, 6097.801756596775, 11026.27200201416, -13133.84033844952, 2358.556074924001, 0.096, -0.116, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604631054554E9, 0.0, 2026-05-22 16:34:23.105
24.0, -18788.54111296429, 6974.1913049449095, 1003.4368638321, -18624.21108772887, -5622.335448543483, -15457.05830538968, -6026.365581317614, -9293.050681716286, -7070.929654947478, 4611.902488696872, -25963.764007540227, 10889.747546881146, 6151.133018867138, 11050.367182536982, -13068.595596384479, 2420.917441954308, 0.096, -0.116, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604631134515E9, 0.0, 2026-05-22 16:34:23.113
26.0, -18815.00557839937, 6973.788973544714, 980.5933809987762, -18630.558983154177, -5641.915576686332, -15467.831846217137, -6021.604659748633, -9303.578353354735, -7109.352303666152, 4550.278729233591, -26081.31183163069, 10850.43082838426, 6065.995224236873, 11021.019342067164, -13180.734298316753, 2311.080969700929, 0.096, -0.11800000000000001, 1.006, 192.0, 1.5, 0.0, 126.0, 40.0, 15.5, 56.0, 0.0, 0.0, 0.0, 1.7794604631214535E9, 0.0, 2026-05-22 16:34:23.121
28.0, -18742.04948449725, 7027.38845674854, 1000.6205440307313, -18562.028534654204, -5601.213050033218, -15397.826182583116, -5987.607656432111, -9249.64359398408, -7065.58758802266, 4625.5370528146095, -25951.31408587862, 10892.899142849345, 6162.59946377271, 11065.365203066493, -13059.565491624535, 2423.174968144294, 0.096, -0.11800000000000001, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460463130452E9, 0.0, 2026-05-22 16:34:23.130
30.0, -18838.609020544176, 6946.139865653499, 994.4067590721559, -18681.900940168016, -5654.4102018368485, -15510.233105448855, -6039.888386713074, -9318.7998913288, -7096.030663970789, 4584.0969185944705, -26033.56850547415, 10887.668834646802, 6109.268201502347, 11043.147569077919, -13132.968620415762, 2355.270368489071, 0.096, -0.11800000000000001, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794604631374564E9, 0.0, 2026-05-22 16:34:23.137
32.0, -18759.059162027737, 7025.689724169937, 988.6176572582314, -18554.56305200613, -5608.946753614754, -15384.146914976469, -5981.840906362642, -9239.87588165711, -7101.260972173331, 4583.202848816258, -26028.941694371904, 10865.048869258031, 6100.483965931412, 11047.170883079873, -13132.588640760023, 2361.662967403289, 0.096, -0.11800000000000001, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460463145454E9, 0.0, 2026-05-22 16:34:23.145
